product_id,metric_date,hashtag,total_views,daily_new_posts,avg_engagement_rate,top_influencer_posts,sentiment_score
2,2023-10-22,#owala,272000000,734,5.23,110,0.49
2,2023-10-29,#owala,272000000,373,5.17,55,0.69
2,2023-11-05,#owala,272000000,767,4.34,115,0.65
2,2023-11-12,#owala,272000000,328,4.99,49,0.69
2,2023-11-19,#owala,272000000,660,3.79,99,0.61
2,2023-11-26,#owala,272000000,517,4.24,77,0.6
2,2023-12-03,#owala,272000000,337,4.45,50,0.41
2,2023-12-10,#owala,272000000,487,3.78,73,0.42
2,2023-12-17,#owala,272000000,591,5.16,88,0.44
2,2023-12-24,#owala,272000000,393,4.44,58,0.62
2,2023-12-31,#owala,272000000,657,5.4,98,0.52
2,2024-01-07,#owala,272000000,472,4.39,70,0.49
2,2024-01-14,#owala,272000000,379,3.62,56,0.58
2,2024-01-21,#owala,272000000,388,4.51,58,0.52
2,2024-01-28,#owala,272000000,208,3.02,31,0.64
2,2024-02-04,#owala,272000000,166,3.38,24,0.58
2,2024-02-11,#owala,272000000,158,2.64,23,0.57
2,2024-02-18,#owala,272000000,123,2.78,18,0.69
2,2024-02-25,#owala,272000000,202,2.93,30,0.6
2,2024-03-03,#owala,272000000,290,3.46,43,0.7
2,2024-03-10,#owala,272000000,219,2.72,32,0.71
2,2024-03-17,#owala,272000000,142,2.08,21,0.66
2,2024-03-24,#owala,272000000,149,2.4,22,0.52
2,2024-03-31,#owala,272000000,254,3.17,38,0.51
2,2024-04-07,#owala,272000000,172,2.24,25,0.52
2,2024-04-14,#owala,272000000,252,2.02,37,0.55
2,2024-04-21,#owala,272000000,151,2.96,22,0.56
2,2024-04-28,#owala,272000000,121,3.46,18,0.51
2,2024-05-05,#owala,272000000,223,2.07,33,0.52
2,2024-05-12,#owala,272000000,179,2.01,26,0.69
2,2024-05-19,#owala,272000000,201,2.75,30,0.69
2,2024-05-26,#owala,272000000,285,2.53,42,0.68
2,2024-06-02,#owala,272000000,124,2.5,18,0.53
2,2024-06-09,#owala,272000000,298,2.23,44,0.62
2,2024-06-16,#owala,272000000,109,2.44,16,0.67
2,2024-06-23,#owala,272000000,120,3.33,18,0.74
2,2024-06-30,#owala,272000000,159,3.33,23,0.69
2,2024-07-07,#owala,272000000,141,3.49,21,0.63
2,2024-07-14,#owala,272000000,286,2.91,42,0.73
2,2024-07-21,#owala,272000000,187,2.67,28,0.58
2,2024-07-28,#owala,272000000,192,2.94,28,0.51
2,2024-08-04,#owala,272000000,282,3.16,42,0.56
2,2024-08-11,#owala,272000000,256,2.91,38,0.64
2,2024-08-18,#owala,272000000,227,2.15,34,0.54
2,2024-08-25,#owala,272000000,179,2.82,26,0.62
2,2024-09-01,#owala,272000000,216,2.47,32,0.54
2,2024-09-08,#owala,272000000,171,2.86,25,0.52
2,2024-09-15,#owala,272000000,145,3.07,21,0.56
2,2024-09-22,#owala,272000000,221,3.47,33,0.66
2,2024-09-29,#owala,272000000,135,3.41,20,0.62
2,2024-10-06,#owala,272000000,193,3.29,28,0.6
2,2024-10-13,#owala,272000000,258,3.38,38,0.61
2,2024-10-20,#owala,272000000,231,3.27,34,0.59
2,2024-10-27,#owala,272000000,274,2.62,41,0.57
2,2024-11-03,#owala,272000000,274,2.06,41,0.69
2,2024-11-10,#owala,272000000,162,3.05,24,0.5
2,2024-11-17,#owala,272000000,126,2.44,18,0.64
2,2024-11-24,#owala,272000000,118,2.33,17,0.67
2,2024-12-01,#owala,272000000,189,2.7,28,0.73
2,2024-12-08,#owala,272000000,219,2.16,32,0.68
2,2024-12-15,#owala,272000000,201,3.15,30,0.6
2,2024-12-22,#owala,272000000,116,2.48,17,0.55
2,2024-12-29,#owala,272000000,289,2.71,43,0.61
3,2020-01-05,#hydroflask,12499151,579,3.81,86,0.44
3,2020-01-12,#hydroflask,18558974,409,4.14,61,0.7
3,2020-01-19,#hydroflask,29465709,696,4.26,104,0.64
3,2020-01-26,#hydroflask,38170433,542,3.93,81,0.66
3,2020-02-02,#hydroflask,41551125,294,3.03,44,0.56
3,2020-02-09,#hydroflask,43459486,145,2.13,21,0.57
3,2020-02-16,#hydroflask,48172929,120,2.45,18,0.72
3,2020-02-23,#hydroflask,51477279,234,2.32,35,0.55
3,2020-03-01,#hydroflask,56022729,113,2.14,16,0.59
3,2020-03-08,#hydroflask,58880493,292,2.45,43,0.59
3,2020-03-15,#hydroflask,64211126,207,2.72,31,0.67
3,2020-03-22,#hydroflask,68817133,141,3.45,21,0.59
3,2020-03-29,#hydroflask,70290024,277,2.86,41,0.64
3,2020-04-05,#hydroflask,72751518,252,2.3,37,0.58
3,2020-04-12,#hydroflask,76474748,287,3.11,43,0.5
3,2020-04-19,#hydroflask,81540690,217,3.4,32,0.72
3,2020-04-26,#hydroflask,85923579,129,3.19,19,0.57
3,2020-05-03,#hydroflask,90630694,284,2.01,42,0.74
3,2020-05-10,#hydroflask,92745947,132,2.95,19,0.51
3,2020-05-17,#hydroflask,97230049,290,3.47,43,0.67
3,2020-05-24,#hydroflask,101401321,298,2.25,44,0.55
3,2020-05-31,#hydroflask,102906804,153,3.43,22,0.59
3,2020-06-07,#hydroflask,106559936,193,2.02,28,0.63
3,2020-06-14,#hydroflask,111306972,131,3.05,19,0.6
3,2020-06-21,#hydroflask,116688691,190,2.53,28,0.61
3,2020-06-28,#hydroflask,119379169,295,2.5,44,0.61
3,2020-07-05,#hydroflask,121973075,195,2.27,29,0.64
3,2020-07-12,#hydroflask,126584290,197,2.43,29,0.66
3,2020-07-19,#hydroflask,128712605,279,2.93,41,0.75
3,2020-07-26,#hydroflask,130233173,126,2.13,18,0.65
3,2020-08-02,#hydroflask,135631531,205,2.16,30,0.52
3,2020-08-09,#hydroflask,137271071,213,2.76,31,0.67
3,2020-08-16,#hydroflask,142008062,207,2.32,31,0.64
3,2020-08-23,#hydroflask,146854750,129,2.29,19,0.74
3,2020-08-30,#hydroflask,150000000,189,3.45,28,0.6
3,2020-09-06,#hydroflask,150000000,265,3.06,39,0.5
3,2020-09-13,#hydroflask,150000000,195,3.17,29,0.57
3,2020-09-20,#hydroflask,150000000,268,2.4,40,0.67
3,2020-09-27,#hydroflask,150000000,101,3.35,15,0.51
3,2020-10-04,#hydroflask,150000000,106,2.23,15,0.71
3,2020-10-11,#hydroflask,150000000,232,3.23,34,0.58
3,2020-10-18,#hydroflask,150000000,246,3.49,36,0.64
3,2020-10-25,#hydroflask,150000000,200,2.29,30,0.71
3,2020-11-01,#hydroflask,150000000,247,2.64,37,0.74
3,2020-11-08,#hydroflask,150000000,144,2.6,21,0.63
3,2020-11-15,#hydroflask,150000000,211,2.35,31,0.63
3,2020-11-22,#hydroflask,150000000,261,2.87,39,0.71
3,2020-11-29,#hydroflask,150000000,260,3.37,39,0.54
3,2020-12-06,#hydroflask,150000000,182,2.31,27,0.51
3,2020-12-13,#hydroflask,150000000,102,2.94,15,0.51
3,2020-12-20,#hydroflask,150000000,281,2.82,42,0.64
3,2020-12-27,#hydroflask,150000000,106,3.11,15,0.75
3,2021-01-03,#hydroflask,150000000,262,2.95,39,0.55
3,2021-01-10,#hydroflask,150000000,267,3.35,40,0.55
3,2021-01-17,#hydroflask,150000000,162,3.09,24,0.69
3,2021-01-24,#hydroflask,150000000,268,2.08,40,0.73
3,2021-01-31,#hydroflask,150000000,260,2.03,39,0.53
3,2021-02-07,#hydroflask,150000000,252,2.18,37,0.57
3,2021-02-14,#hydroflask,150000000,146,2.14,21,0.71
3,2021-02-21,#hydroflask,150000000,153,2.59,22,0.7
3,2021-02-28,#hydroflask,150000000,205,2.11,30,0.55
3,2021-03-07,#hydroflask,150000000,207,2.56,31,0.66
3,2021-03-14,#hydroflask,150000000,215,3.21,32,0.57
3,2021-03-21,#hydroflask,150000000,145,2.99,21,0.53
3,2021-03-28,#hydroflask,150000000,187,3.49,28,0.75
3,2021-04-04,#hydroflask,150000000,253,2.82,37,0.63
3,2021-04-11,#hydroflask,150000000,165,3.39,24,0.65
3,2021-04-18,#hydroflask,150000000,237,2.03,35,0.69
3,2021-04-25,#hydroflask,150000000,155,3.3,23,0.72
3,2021-05-02,#hydroflask,150000000,107,2.49,16,0.52
3,2021-05-09,#hydroflask,150000000,277,3.41,41,0.57
3,2021-05-16,#hydroflask,150000000,151,3.43,22,0.68
3,2021-05-23,#hydroflask,150000000,266,2.44,39,0.61
3,2021-05-30,#hydroflask,150000000,202,3.38,30,0.54
3,2021-06-06,#hydroflask,150000000,275,3.27,41,0.74
3,2021-06-13,#hydroflask,150000000,126,2.88,18,0.54
3,2021-06-20,#hydroflask,150000000,152,3.43,22,0.61
3,2021-06-27,#hydroflask,150000000,214,2.64,32,0.7
3,2021-07-04,#hydroflask,150000000,259,2.16,38,0.61
3,2021-07-11,#hydroflask,150000000,245,2.53,36,0.61
3,2021-07-18,#hydroflask,150000000,108,3.44,16,0.65
3,2021-07-25,#hydroflask,150000000,175,2.91,26,0.59
3,2021-08-01,#hydroflask,150000000,107,2.17,16,0.61
3,2021-08-08,#hydroflask,150000000,147,2.54,22,0.55
3,2021-08-15,#hydroflask,150000000,195,2.56,29,0.53
3,2021-08-22,#hydroflask,150000000,181,3.03,27,0.55
3,2021-08-29,#hydroflask,150000000,245,3.19,36,0.64
3,2021-09-05,#hydroflask,150000000,198,2.43,29,0.63
3,2021-09-12,#hydroflask,150000000,126,2.84,18,0.64
3,2021-09-19,#hydroflask,150000000,265,2.63,39,0.58
3,2021-09-26,#hydroflask,150000000,181,2.3,27,0.7
3,2021-10-03,#hydroflask,150000000,227,2.07,34,0.61
3,2021-10-10,#hydroflask,150000000,131,2.68,19,0.65
3,2021-10-17,#hydroflask,150000000,160,2.86,24,0.5
3,2021-10-24,#hydroflask,150000000,300,3.28,45,0.73
3,2021-10-31,#hydroflask,150000000,172,2.2,25,0.51
3,2021-11-07,#hydroflask,150000000,236,3.38,35,0.58
3,2021-11-14,#hydroflask,150000000,104,2.1,15,0.71
3,2021-11-21,#hydroflask,150000000,206,3.08,30,0.58
3,2021-11-28,#hydroflask,150000000,188,2.6,28,0.69
3,2021-12-05,#hydroflask,150000000,226,2.92,33,0.57
3,2021-12-12,#hydroflask,150000000,216,2.74,32,0.71
3,2021-12-19,#hydroflask,150000000,258,2.15,38,0.51
3,2021-12-26,#hydroflask,150000000,102,2.21,15,0.72
3,2022-01-02,#hydroflask,150000000,285,2.65,42,0.52
3,2022-01-09,#hydroflask,150000000,285,3.35,42,0.7
3,2022-01-16,#hydroflask,150000000,237,3.48,35,0.56
3,2022-01-23,#hydroflask,150000000,300,2.06,45,0.74
3,2022-01-30,#hydroflask,150000000,119,2.4,17,0.57
3,2022-02-06,#hydroflask,150000000,143,3.39,21,0.53
3,2022-02-13,#hydroflask,150000000,181,3.29,27,0.66
3,2022-02-20,#hydroflask,150000000,271,2.18,40,0.56
3,2022-02-27,#hydroflask,150000000,222,2.99,33,0.58
3,2022-03-06,#hydroflask,150000000,287,2.72,43,0.57
3,2022-03-13,#hydroflask,150000000,175,3.07,26,0.64
3,2022-03-20,#hydroflask,150000000,162,2.99,24,0.67
3,2022-03-27,#hydroflask,150000000,119,3.46,17,0.55
3,2022-04-03,#hydroflask,150000000,271,2.32,40,0.55
3,2022-04-10,#hydroflask,150000000,126,2.51,18,0.63
3,2022-04-17,#hydroflask,150000000,180,3.14,27,0.68
3,2022-04-24,#hydroflask,150000000,267,2.23,40,0.53
3,2022-05-01,#hydroflask,150000000,133,2.33,19,0.6
3,2022-05-08,#hydroflask,150000000,215,3.3,32,0.55
3,2022-05-15,#hydroflask,150000000,202,2.28,30,0.61
3,2022-05-22,#hydroflask,150000000,275,2.46,41,0.54
3,2022-05-29,#hydroflask,150000000,127,3.12,19,0.5
3,2022-06-05,#hydroflask,150000000,217,2.28,32,0.62
3,2022-06-12,#hydroflask,150000000,235,2.68,35,0.53
3,2022-06-19,#hydroflask,150000000,240,2.13,36,0.55
3,2022-06-26,#hydroflask,150000000,201,2.75,30,0.58
3,2022-07-03,#hydroflask,150000000,212,2.41,31,0.51
3,2022-07-10,#hydroflask,150000000,197,3.1,29,0.55
3,2022-07-17,#hydroflask,150000000,148,2.6,22,0.63
3,2022-07-24,#hydroflask,150000000,226,2.78,33,0.67
3,2022-07-31,#hydroflask,150000000,265,2.37,39,0.55
3,2022-08-07,#hydroflask,150000000,113,3.34,16,0.56
3,2022-08-14,#hydroflask,150000000,236,2.15,35,0.72
3,2022-08-21,#hydroflask,150000000,279,3.07,41,0.6
3,2022-08-28,#hydroflask,150000000,156,3.1,23,0.62
3,2022-09-04,#hydroflask,150000000,143,3.18,21,0.66
3,2022-09-11,#hydroflask,150000000,280,2.89,42,0.52
3,2022-09-18,#hydroflask,150000000,228,3.36,34,0.68
3,2022-09-25,#hydroflask,150000000,276,2.36,41,0.67
3,2022-10-02,#hydroflask,150000000,142,2.28,21,0.54
3,2022-10-09,#hydroflask,150000000,103,3.0,15,0.58
3,2022-10-16,#hydroflask,150000000,145,3.46,21,0.54
3,2022-10-23,#hydroflask,150000000,294,3.28,44,0.74
3,2022-10-30,#hydroflask,150000000,249,2.0,37,0.62
3,2022-11-06,#hydroflask,150000000,111,3.23,16,0.67
3,2022-11-13,#hydroflask,150000000,174,3.25,26,0.63
3,2022-11-20,#hydroflask,150000000,293,2.22,43,0.52
3,2022-11-27,#hydroflask,150000000,288,2.5,43,0.68
3,2022-12-04,#hydroflask,150000000,239,2.39,35,0.56
3,2022-12-11,#hydroflask,150000000,217,2.02,32,0.58
3,2022-12-18,#hydroflask,150000000,185,3.34,27,0.53
3,2022-12-25,#hydroflask,150000000,275,2.78,41,0.54
3,2023-01-01,#hydroflask,150000000,205,3.28,30,0.59
3,2023-01-08,#hydroflask,150000000,107,2.37,16,0.59
3,2023-01-15,#hydroflask,150000000,290,2.13,43,0.66
3,2023-01-22,#hydroflask,150000000,170,3.32,25,0.72
3,2023-01-29,#hydroflask,150000000,215,3.48,32,0.54
3,2023-02-05,#hydroflask,150000000,273,2.52,40,0.6
3,2023-02-12,#hydroflask,150000000,206,3.42,30,0.58
3,2023-02-19,#hydroflask,150000000,110,2.87,16,0.71
3,2023-02-26,#hydroflask,150000000,131,2.65,19,0.64
3,2023-03-05,#hydroflask,150000000,188,2.43,28,0.62
3,2023-03-12,#hydroflask,150000000,275,2.22,41,0.63
3,2023-03-19,#hydroflask,150000000,174,2.94,26,0.58
3,2023-03-26,#hydroflask,150000000,173,2.1,25,0.5
3,2023-04-02,#hydroflask,150000000,110,2.33,16,0.51
3,2023-04-09,#hydroflask,150000000,178,2.01,26,0.67
3,2023-04-16,#hydroflask,150000000,100,2.07,15,0.59
3,2023-04-23,#hydroflask,150000000,172,3.18,25,0.67
3,2023-04-30,#hydroflask,150000000,296,2.84,44,0.68
3,2023-05-07,#hydroflask,150000000,136,3.49,20,0.61
3,2023-05-14,#hydroflask,150000000,120,2.44,18,0.62
3,2023-05-21,#hydroflask,150000000,190,2.37,28,0.61
3,2023-05-28,#hydroflask,150000000,125,3.34,18,0.65
3,2023-06-04,#hydroflask,150000000,144,2.85,21,0.7
3,2023-06-11,#hydroflask,150000000,135,3.02,20,0.56
3,2023-06-18,#hydroflask,150000000,206,2.83,30,0.58
3,2023-06-25,#hydroflask,150000000,176,2.85,26,0.64
3,2023-07-02,#hydroflask,150000000,196,3.17,29,0.52
3,2023-07-09,#hydroflask,150000000,234,2.66,35,0.63
3,2023-07-16,#hydroflask,150000000,275,3.07,41,0.59
3,2023-07-23,#hydroflask,150000000,219,2.63,32,0.62
3,2023-07-30,#hydroflask,150000000,243,2.04,36,0.52
3,2023-08-06,#hydroflask,150000000,135,2.92,20,0.7
3,2023-08-13,#hydroflask,150000000,248,2.77,37,0.66
3,2023-08-20,#hydroflask,150000000,244,3.32,36,0.69
3,2023-08-27,#hydroflask,150000000,200,2.19,30,0.62
3,2023-09-03,#hydroflask,150000000,295,3.31,44,0.71
3,2023-09-10,#hydroflask,150000000,121,2.08,18,0.58
3,2023-09-17,#hydroflask,150000000,124,3.23,18,0.62
3,2023-09-24,#hydroflask,150000000,184,3.3,27,0.69
3,2023-10-01,#hydroflask,150000000,272,2.77,40,0.68
3,2023-10-08,#hydroflask,150000000,232,2.22,34,0.53
3,2023-10-15,#hydroflask,150000000,272,2.96,40,0.58
3,2023-10-22,#hydroflask,150000000,179,3.08,26,0.7
3,2023-10-29,#hydroflask,150000000,259,3.03,38,0.52
3,2023-11-05,#hydroflask,150000000,139,2.91,20,0.63
3,2023-11-12,#hydroflask,150000000,163,2.31,24,0.51
3,2023-11-19,#hydroflask,150000000,229,2.67,34,0.73
3,2023-11-26,#hydroflask,150000000,176,2.61,26,0.71
3,2023-12-03,#hydroflask,150000000,239,2.39,35,0.71
3,2023-12-10,#hydroflask,150000000,257,2.18,38,0.66
3,2023-12-17,#hydroflask,150000000,147,2.21,22,0.54
3,2023-12-24,#hydroflask,150000000,289,3.05,43,0.62
3,2023-12-31,#hydroflask,150000000,174,2.43,26,0.74
3,2024-01-07,#hydroflask,150000000,226,2.55,33,0.6
3,2024-01-14,#hydroflask,150000000,278,3.2,41,0.6
3,2024-01-21,#hydroflask,150000000,208,2.22,31,0.61
3,2024-01-28,#hydroflask,150000000,244,2.58,36,0.51
3,2024-02-04,#hydroflask,150000000,266,3.34,39,0.51
3,2024-02-11,#hydroflask,150000000,190,3.44,28,0.72
3,2024-02-18,#hydroflask,150000000,217,2.42,32,0.59
3,2024-02-25,#hydroflask,150000000,228,2.32,34,0.6
3,2024-03-03,#hydroflask,150000000,116,2.26,17,0.59
3,2024-03-10,#hydroflask,150000000,284,2.84,42,0.68
3,2024-03-17,#hydroflask,150000000,135,2.42,20,0.73
3,2024-03-24,#hydroflask,150000000,117,3.37,17,0.59
3,2024-03-31,#hydroflask,150000000,220,2.91,33,0.64
3,2024-04-07,#hydroflask,150000000,229,3.16,34,0.56
3,2024-04-14,#hydroflask,150000000,278,2.49,41,0.65
3,2024-04-21,#hydroflask,150000000,203,2.1,30,0.71
3,2024-04-28,#hydroflask,150000000,140,2.35,21,0.62
3,2024-05-05,#hydroflask,150000000,273,2.71,40,0.75
3,2024-05-12,#hydroflask,150000000,287,3.19,43,0.72
3,2024-05-19,#hydroflask,150000000,144,3.09,21,0.69
3,2024-05-26,#hydroflask,150000000,207,3.38,31,0.65
3,2024-06-02,#hydroflask,150000000,129,2.06,19,0.61
3,2024-06-09,#hydroflask,150000000,195,2.91,29,0.73
3,2024-06-16,#hydroflask,150000000,182,2.16,27,0.59
3,2024-06-23,#hydroflask,150000000,263,2.86,39,0.55
3,2024-06-30,#hydroflask,150000000,225,2.66,33,0.56
3,2024-07-07,#hydroflask,150000000,289,2.24,43,0.7
3,2024-07-14,#hydroflask,150000000,149,2.13,22,0.66
3,2024-07-21,#hydroflask,150000000,271,2.14,40,0.7
3,2024-07-28,#hydroflask,150000000,101,2.54,15,0.64
3,2024-08-04,#hydroflask,150000000,118,2.51,17,0.62
3,2024-08-11,#hydroflask,150000000,153,2.86,22,0.63
3,2024-08-18,#hydroflask,150000000,191,2.93,28,0.71
3,2024-08-25,#hydroflask,150000000,117,2.66,17,0.72
3,2024-09-01,#hydroflask,150000000,245,2.12,36,0.57
3,2024-09-08,#hydroflask,150000000,130,2.75,19,0.65
3,2024-09-15,#hydroflask,150000000,184,2.03,27,0.73
3,2024-09-22,#hydroflask,150000000,164,2.59,24,0.52
3,2024-09-29,#hydroflask,150000000,140,3.45,21,0.63
3,2024-10-06,#hydroflask,150000000,161,3.28,24,0.58
3,2024-10-13,#hydroflask,150000000,258,2.08,38,0.65
3,2024-10-20,#hydroflask,150000000,167,2.98,25,0.58
3,2024-10-27,#hydroflask,150000000,166,2.3,24,0.53
3,2024-11-03,#hydroflask,150000000,240,3.23,36,0.73
3,2024-11-10,#hydroflask,150000000,269,3.37,40,0.56
3,2024-11-17,#hydroflask,150000000,118,3.21,17,0.73
3,2024-11-24,#hydroflask,150000000,279,3.25,41,0.59
3,2024-12-01,#hydroflask,150000000,118,3.42,17,0.72
3,2024-12-08,#hydroflask,150000000,222,3.42,33,0.68
3,2024-12-15,#hydroflask,150000000,126,2.05,18,0.56
3,2024-12-22,#hydroflask,150000000,189,2.65,28,0.7
3,2024-12-29,#hydroflask,150000000,158,2.03,23,0.51
4,2020-01-05,#yeti,2092356,100,3.3,15,0.77
4,2020-01-12,#yeti,2983708,54,3.33,8,0.7
4,2020-01-19,#yeti,5260780,146,3.54,21,0.78
4,2020-01-26,#yeti,7568071,190,2.71,28,0.63
4,2020-02-02,#yeti,9527343,144,3.03,21,0.71
4,2020-02-09,#yeti,10564946,64,2.86,9,0.75
4,2020-02-16,#yeti,14026880,108,3.12,16,0.82
4,2020-02-23,#yeti,14781557,187,3.35,28,0.82
4,2020-03-01,#yeti,15762719,113,3.72,16,0.61
4,2020-03-08,#yeti,19904521,649,4.45,97,0.68
4,2020-03-15,#yeti,26990040,816,5.64,122,0.85
4,2020-03-22,#yeti,37517403,332,5.52,49,0.76
4,2020-03-29,#yeti,44690338,872,4.19,130,0.83
4,2020-04-05,#yeti,53430503,410,5.24,61,0.82
4,2020-04-12,#yeti,61374432,425,5.11,63,0.84
4,2020-04-19,#yeti,74469962,998,5.38,149,0.66
4,2020-04-26,#yeti,85918028,473,4.8,70,0.73
4,2020-05-03,#yeti,95449095,255,4.87,38,0.89
4,2020-05-10,#yeti,100000000,836,5.22,125,0.79
4,2020-05-17,#yeti,100000000,340,6.1,51,0.8
4,2020-05-24,#yeti,100000000,959,5.38,143,0.82
4,2020-05-31,#yeti,100000000,345,4.09,51,0.89
4,2020-06-07,#yeti,100000000,1729,8.38,259,0.85
4,2020-06-14,#yeti,100000000,869,6.68,130,0.83
4,2020-06-21,#yeti,100000000,973,6.15,145,0.83
4,2020-06-28,#yeti,100000000,838,8.16,125,0.84
4,2020-07-05,#yeti,100000000,414,3.91,62,0.6
4,2020-07-12,#yeti,100000000,572,3.6,85,0.41
4,2020-07-19,#yeti,100000000,690,4.2,103,0.67
4,2020-07-26,#yeti,100000000,686,5.29,102,0.64
4,2020-08-02,#yeti,100000000,602,3.93,90,0.5
4,2020-08-09,#yeti,100000000,724,4.74,108,0.63
4,2020-08-16,#yeti,100000000,775,4.97,116,0.64
4,2020-08-23,#yeti,100000000,583,4.28,87,0.66
4,2020-08-30,#yeti,100000000,780,4.57,117,0.57
4,2020-09-06,#yeti,100000000,590,5.04,88,0.45
4,2020-09-13,#yeti,100000000,495,4.43,74,0.44
4,2020-09-20,#yeti,100000000,307,4.06,46,0.43
4,2020-09-27,#yeti,100000000,427,5.04,64,0.5
4,2020-10-04,#yeti,100000000,502,3.58,75,0.51
4,2020-10-11,#yeti,100000000,637,4.0,95,0.44
4,2020-10-18,#yeti,100000000,591,4.82,88,0.65
4,2020-10-25,#yeti,100000000,527,4.43,79,0.4
4,2020-11-01,#yeti,100000000,318,5.43,47,0.59
4,2020-11-08,#yeti,100000000,584,3.94,87,0.57
4,2020-11-15,#yeti,100000000,340,4.05,51,0.49
4,2020-11-22,#yeti,100000000,332,4.38,49,0.63
4,2020-11-29,#yeti,100000000,170,2.39,25,0.53
4,2020-12-06,#yeti,100000000,261,2.26,39,0.56
4,2020-12-13,#yeti,100000000,267,2.06,40,0.72
4,2020-12-20,#yeti,100000000,248,2.48,37,0.68
4,2020-12-27,#yeti,100000000,115,3.43,17,0.74
4,2021-01-03,#yeti,100000000,104,3.02,15,0.64
4,2021-01-10,#yeti,100000000,111,2.9,16,0.53
4,2021-01-17,#yeti,100000000,229,2.67,34,0.52
4,2021-01-24,#yeti,100000000,152,2.49,22,0.71
4,2021-01-31,#yeti,100000000,274,2.62,41,0.72
4,2021-02-07,#yeti,100000000,136,2.04,20,0.58
4,2021-02-14,#yeti,100000000,204,3.35,30,0.62
4,2021-02-21,#yeti,100000000,175,2.93,26,0.59
4,2021-02-28,#yeti,100000000,174,3.4,26,0.53
4,2021-03-07,#yeti,100000000,154,3.21,23,0.68
4,2021-03-14,#yeti,100000000,289,2.76,43,0.73
4,2021-03-21,#yeti,100000000,196,3.25,29,0.66
4,2021-03-28,#yeti,100000000,138,2.57,20,0.74
4,2021-04-04,#yeti,100000000,157,2.85,23,0.68
4,2021-04-11,#yeti,100000000,237,3.1,35,0.7
4,2021-04-18,#yeti,100000000,255,2.71,38,0.63
4,2021-04-25,#yeti,100000000,181,2.4,27,0.73
4,2021-05-02,#yeti,100000000,184,2.36,27,0.56
4,2021-05-09,#yeti,100000000,180,3.12,27,0.67
4,2021-05-16,#yeti,100000000,213,3.1,31,0.59
4,2021-05-23,#yeti,100000000,190,2.84,28,0.73
4,2021-05-30,#yeti,100000000,267,2.73,40,0.61
4,2021-06-06,#yeti,100000000,207,2.34,31,0.73
4,2021-06-13,#yeti,100000000,162,3.16,24,0.67
4,2021-06-20,#yeti,100000000,270,2.21,40,0.7
4,2021-06-27,#yeti,100000000,187,2.47,28,0.6
4,2021-07-04,#yeti,100000000,229,3.47,34,0.66
4,2021-07-11,#yeti,100000000,297,2.3,44,0.72
4,2021-07-18,#yeti,100000000,103,2.25,15,0.57
4,2021-07-25,#yeti,100000000,241,3.07,36,0.69
4,2021-08-01,#yeti,100000000,132,3.3,19,0.51
4,2021-08-08,#yeti,100000000,142,3.48,21,0.63
4,2021-08-15,#yeti,100000000,235,3.38,35,0.59
4,2021-08-22,#yeti,100000000,202,3.05,30,0.68
4,2021-08-29,#yeti,100000000,130,2.51,19,0.65
4,2021-09-05,#yeti,100000000,257,2.16,38,0.52
4,2021-09-12,#yeti,100000000,190,3.42,28,0.66
4,2021-09-19,#yeti,100000000,289,3.25,43,0.69
4,2021-09-26,#yeti,100000000,279,2.2,41,0.68
4,2021-10-03,#yeti,100000000,250,3.37,37,0.52
4,2021-10-10,#yeti,100000000,101,2.89,15,0.67
4,2021-10-17,#yeti,100000000,216,2.57,32,0.54
4,2021-10-24,#yeti,100000000,284,2.88,42,0.56
4,2021-10-31,#yeti,100000000,226,2.51,33,0.63
4,2021-11-07,#yeti,100000000,234,2.87,35,0.57
4,2021-11-14,#yeti,100000000,198,2.48,29,0.74
4,2021-11-21,#yeti,100000000,110,3.22,16,0.61
4,2021-11-28,#yeti,100000000,171,2.86,25,0.52
4,2021-12-05,#yeti,100000000,172,2.25,25,0.57
4,2021-12-12,#yeti,100000000,212,2.34,31,0.57
4,2021-12-19,#yeti,100000000,166,3.48,24,0.73
4,2021-12-26,#yeti,100000000,270,2.42,40,0.55
4,2022-01-02,#yeti,100000000,230,3.13,34,0.65
4,2022-01-09,#yeti,100000000,110,3.44,16,0.63
4,2022-01-16,#yeti,100000000,149,2.01,22,0.59
4,2022-01-23,#yeti,100000000,172,3.41,25,0.61
4,2022-01-30,#yeti,100000000,213,2.78,31,0.57
4,2022-02-06,#yeti,100000000,128,3.07,19,0.61
4,2022-02-13,#yeti,100000000,210,2.74,31,0.72
4,2022-02-20,#yeti,100000000,171,3.1,25,0.74
4,2022-02-27,#yeti,100000000,120,3.12,18,0.68
4,2022-03-06,#yeti,100000000,183,2.24,27,0.57
4,2022-03-13,#yeti,100000000,261,3.1,39,0.68
4,2022-03-20,#yeti,100000000,180,3.34,27,0.61
4,2022-03-27,#yeti,100000000,280,3.19,42,0.55
4,2022-04-03,#yeti,100000000,242,2.99,36,0.74
4,2022-04-10,#yeti,100000000,260,2.01,39,0.65
4,2022-04-17,#yeti,100000000,156,3.01,23,0.62
4,2022-04-24,#yeti,100000000,224,3.22,33,0.57
4,2022-05-01,#yeti,100000000,150,2.95,22,0.74
4,2022-05-08,#yeti,100000000,285,3.12,42,0.61
4,2022-05-15,#yeti,100000000,225,2.84,33,0.68
4,2022-05-22,#yeti,100000000,109,2.63,16,0.65
