product_id,price_date,open_price,high_price,low_price,close_price,adj_close_price,volume,market_cap
3,2022-08-31,147.64,148.32,147.5,147.97,147.97,428060,14796742097.98
3,2022-09-01,145.21,147.6,144.56,146.15,146.15,496186,14615412786.32
3,2022-09-02,145.45,146.72,143.91,145.36,145.36,432050,14535601269.34
3,2022-09-03,148.6,149.57,148.0,149.11,149.11,594419,14911191143.46
3,2022-09-04,150.68,151.71,149.69,150.16,150.16,595291,15016471155.55
3,2022-09-05,150.1,152.1,149.05,151.23,151.23,595669,15122653486.93
3,2022-09-06,149.03,150.15,147.14,148.44,148.44,478247,14843511813.16
3,2022-09-07,154.07,154.36,153.67,153.71,153.71,431888,15370809201.44
3,2022-09-08,153.09,154.43,152.14,153.75,153.75,483801,15375324016.16
3,2022-09-09,151.54,154.16,151.38,152.69,152.69,518283,15268784470.21
3,2022-09-10,153.94,154.91,153.11,154.01,154.01,449714,15400537601.54
3,2022-09-11,154.79,155.15,153.67,154.66,154.66,470081,15465568361.01
3,2022-09-12,152.88,152.94,151.15,151.91,151.91,445261,15190569432.76
3,2022-09-13,148.06,149.55,146.73,148.63,148.63,589810,14863314853.7
3,2022-09-14,152.1,152.98,150.06,151.16,151.16,428088,15115917283.91
3,2022-09-15,155.33,155.73,154.24,155.44,155.44,480288,15543575196.83
3,2022-09-16,151.48,152.02,149.93,151.31,151.31,545195,15131008997.74
3,2022-09-17,148.77,149.36,147.13,148.25,148.25,517185,14824948266.12
3,2022-09-18,151.8,152.57,150.38,151.94,151.94,534463,15194089647.76
3,2022-09-19,150.66,152.12,149.84,150.41,150.41,441166,15040812773.93
3,2022-09-20,148.12,149.93,147.36,149.43,149.43,428481,14942774386.63
3,2022-09-21,152.34,153.02,150.31,150.84,150.84,455094,15084183274.36
3,2022-09-22,147.64,148.1,146.33,147.93,147.93,465493,14793142639.11
3,2022-09-23,143.12,143.75,141.74,142.67,142.67,527351,14266834429.9
3,2022-09-24,137.63,139.97,136.32,138.84,138.84,504124,13884355578.12
3,2022-09-25,139.02,140.67,138.18,140.0,140.0,504848,13999729404.25
3,2022-09-26,140.64,141.2,139.93,140.41,140.41,554331,14040626865.9
3,2022-09-27,138.72,140.69,138.43,139.66,139.66,519689,13966264801.75
3,2022-09-28,135.8,137.77,134.99,137.01,137.01,446436,13701034876.09
3,2022-09-29,137.21,138.74,136.46,137.63,137.63,487654,13763394870.7
3,2022-09-30,139.32,141.3,138.04,140.5,140.5,564448,14050220238.54
3,2022-10-01,135.14,136.32,134.55,136.11,136.11,508251,13611292346.8
3,2022-10-02,134.22,134.33,132.71,133.97,133.97,522007,13396826170.31
3,2022-10-03,136.25,136.36,134.72,135.36,135.36,430735,13536311041.89
3,2022-10-04,139.8,140.95,138.34,139.44,139.44,576045,13943513899.42
3,2022-10-05,138.97,141.25,137.61,140.02,140.02,550850,14002210998.41
3,2022-10-06,138.88,140.8,138.83,139.79,139.79,544001,13978730634.43
3,2022-10-07,141.28,142.6,140.1,141.05,141.05,575047,14104811904.29
3,2022-10-08,133.9,135.03,132.62,133.95,133.95,589897,13394706253.31
3,2022-10-09,132.02,133.03,131.52,132.18,132.18,408194,13217913806.74
3,2022-10-10,129.98,131.94,128.8,131.15,131.15,567595,13115322707.26
3,2022-10-11,127.66,127.86,126.61,127.8,127.8,451090,12780193332.73
3,2022-10-12,127.31,128.05,126.03,126.48,126.48,525379,12648003048.28
3,2022-10-13,127.99,128.79,126.16,127.16,127.16,485182,12715687279.88
3,2022-10-14,130.97,131.52,129.46,130.72,130.72,433691,13071607516.98
3,2022-10-15,135.93,137.55,135.15,136.7,136.7,541952,13669616494.71
3,2022-10-16,138.29,139.25,137.45,139.17,139.17,573101,13916773309.88
3,2022-10-17,138.84,140.53,138.73,139.6,139.6,497460,13960188827.3
3,2022-10-18,143.91,144.31,143.65,144.08,144.08,458221,14407927521.78
3,2022-10-19,141.46,143.31,140.73,142.75,142.75,504567,14274612241.33
3,2022-10-20,139.16,139.74,137.99,139.21,139.21,417714,13920563210.1
3,2022-10-21,138.08,139.4,137.28,139.3,139.3,546351,13929978814.49
3,2022-10-22,136.26,137.45,135.32,136.08,136.08,591946,13607735403.41
3,2022-10-23,136.99,137.06,135.3,136.6,136.6,573017,13659522846.18
3,2022-10-24,133.89,134.29,132.88,132.98,132.98,448258,13298440069.61
3,2022-10-25,131.78,133.47,131.45,132.78,132.78,569993,13278120170.87
3,2022-10-26,132.23,133.92,131.32,132.61,132.61,498906,13260625318.64
3,2022-10-27,134.09,135.24,133.19,135.24,135.24,540319,13523932418.94
3,2022-10-28,129.95,130.48,128.95,129.58,129.58,486495,12958457059.88
3,2022-10-29,128.26,128.91,128.14,128.69,128.69,411330,12868704048.94
3,2022-10-30,129.73,130.51,127.62,128.56,128.56,421038,12856045320.63
3,2022-10-31,125.56,126.34,125.33,126.22,126.22,553989,12622177371.1
3,2022-11-01,122.95,123.78,121.56,122.23,122.23,568464,12222660422.58
3,2022-11-02,123.19,124.61,122.76,124.26,124.26,546488,12425679062.14
3,2022-11-03,124.88,126.11,123.88,124.17,124.17,580946,12417456118.69
3,2022-11-04,123.64,124.82,123.13,124.32,124.32,528053,12432412375.61
3,2022-11-05,125.68,125.9,123.49,124.49,124.49,465765,12448872367.91
3,2022-11-06,127.36,128.3,126.3,127.57,127.57,533395,12756564000.28
3,2022-11-07,126.13,127.22,125.29,125.37,125.37,450249,12536698552.4
3,2022-11-08,123.2,124.09,122.71,123.41,123.41,471332,12340986379.12
3,2022-11-09,124.54,125.78,124.33,124.49,124.49,402585,12449437471.17
3,2022-11-10,121.23,122.32,120.07,122.13,122.13,542619,12212732630.62
3,2022-11-11,127.1,128.25,124.89,126.14,126.14,497109,12614327914.92
3,2022-11-12,125.14,125.74,124.19,124.71,124.71,517156,12471336426.41
3,2022-11-13,121.48,122.55,120.78,121.82,121.82,444277,12182280788.13
3,2022-11-14,121.74,122.43,121.35,121.61,121.61,486753,12160734908.03
3,2022-11-15,119.21,119.23,118.21,118.63,118.63,453150,11863027299.45
3,2022-11-16,118.88,120.28,118.2,119.45,119.45,599460,11945084168.82
3,2022-11-17,123.68,124.59,122.2,122.95,122.95,565252,12295314380.22
3,2022-11-18,119.68,120.76,118.96,120.26,120.26,497572,12025658402.0
3,2022-11-19,120.24,120.59,120.2,120.21,120.21,521328,12020649576.09
3,2022-11-20,116.36,116.39,115.14,115.82,115.82,513124,11581877175.77
3,2022-11-21,116.8,117.0,115.23,115.78,115.78,521325,11577874337.48
3,2022-11-22,116.47,116.94,115.75,116.35,116.35,574078,11635251212.92
3,2022-11-23,115.54,115.76,114.6,114.63,114.63,533511,11462639008.66
3,2022-11-24,116.09,116.77,114.25,115.19,115.19,408420,11518593809.5
3,2022-11-25,117.53,118.58,116.46,117.7,117.7,421559,11769542043.86
3,2022-11-26,114.21,114.97,113.93,114.74,114.74,567641,11474112158.83
3,2022-11-27,114.99,116.07,114.31,115.43,115.43,528535,11543405665.62
3,2022-11-28,118.9,120.01,118.69,119.9,119.9,419715,11990220309.4
3,2022-11-29,117.05,117.3,116.67,117.01,117.01,418982,11700561761.5
3,2022-11-30,118.78,120.72,117.97,119.94,119.94,593345,11994148514.55
3,2022-12-01,119.74,120.85,119.0,119.03,119.03,447722,11902698007.0
3,2022-12-02,124.95,125.8,123.39,124.55,124.55,516024,12454659144.08
3,2022-12-03,122.1,122.97,120.55,120.9,120.9,541861,12089876071.38
3,2022-12-04,121.15,122.02,120.99,121.75,121.75,520761,12174782053.1
3,2022-12-05,122.1,122.71,120.41,121.23,121.23,563056,12123045009.98
3,2022-12-06,123.8,124.19,122.66,123.16,123.16,543657,12316317867.72
3,2022-12-07,120.55,122.44,119.77,121.25,121.25,407972,12125193399.36
3,2022-12-08,121.54,122.46,120.02,120.85,120.85,529417,12085400143.04
3,2022-12-09,122.98,123.46,121.69,121.85,121.85,488049,12184698571.86
3,2022-12-10,124.98,125.24,124.17,124.8,124.8,492148,12479510488.17
3,2022-12-11,126.59,127.61,125.77,127.07,127.07,572682,12706549520.53
3,2022-12-12,124.75,125.32,124.5,124.98,124.98,407455,12498334143.51
3,2022-12-13,127.65,128.8,126.46,126.93,126.93,479738,12693065633.87
3,2022-12-14,128.93,129.16,126.81,128.04,128.04,561044,12803887795.68
3,2022-12-15,128.44,129.2,128.36,128.76,128.76,548877,12876055218.18
3,2022-12-16,125.61,126.65,124.59,126.25,126.25,486359,12624983010.73
3,2022-12-17,127.15,127.53,125.12,126.2,126.2,581616,12619931096.0
3,2022-12-18,126.37,128.15,125.17,127.27,127.27,443207,12726709051.54
3,2022-12-19,129.18,129.6,128.06,128.71,128.71,436147,12870723873.23
3,2022-12-20,128.18,129.56,127.14,129.16,129.16,526104,12915897443.09
3,2022-12-21,135.89,136.07,133.63,134.91,134.91,465792,13491308692.21
3,2022-12-22,138.87,139.99,136.87,138.17,138.17,458455,13817187250.91
3,2022-12-23,134.23,135.89,134.06,134.74,134.74,482428,13473728410.14
3,2022-12-24,138.04,138.39,136.35,137.55,137.55,405674,13755183139.0
3,2022-12-25,139.07,140.07,138.06,139.99,139.99,491324,13999286850.09
3,2022-12-26,143.04,143.61,141.84,143.37,143.37,578188,14337147738.01
3,2022-12-27,143.31,143.59,142.14,143.17,143.17,471717,14317443347.16
3,2022-12-28,150.22,151.58,148.97,150.33,150.33,536602,15033369896.94
3,2022-12-29,151.81,151.97,149.91,151.17,151.17,470475,15117489211.7
3,2022-12-30,154.48,156.27,153.36,154.9,154.9,593117,15490345366.72
3,2022-12-31,157.0,158.87,155.6,158.23,158.23,455326,15822572474.93
3,2023-01-01,160.9,162.05,159.38,161.64,161.64,556741,16164394459.19
3,2023-01-02,165.72,167.68,165.06,166.39,166.39,464902,16638857178.97
3,2023-01-03,167.41,168.45,166.83,167.85,167.85,539820,16784968594.99
3,2023-01-04,168.1,168.84,166.55,168.03,168.03,526961,16803246434.88
3,2023-01-05,177.69,180.74,177.24,178.98,178.98,553722,17898177216.4
3,2023-01-06,185.7,188.54,184.58,187.3,187.3,432118,18729696550.65
3,2023-01-07,182.25,182.61,179.73,181.22,181.22,511695,18121719715.87
3,2023-01-08,175.32,176.05,174.0,174.8,174.8,572696,17479712321.98
3,2023-01-09,177.89,178.47,176.79,177.85,177.85,529657,17784913061.72
3,2023-01-10,176.69,177.45,173.35,174.96,174.96,548140,17495660561.38
3,2023-01-11,172.38,174.13,172.0,173.41,173.41,550663,17340702060.49
3,2023-01-12,171.18,174.49,169.72,172.91,172.91,556193,17290635211.36
3,2023-01-13,169.19,170.6,167.96,170.49,170.49,434411,17048676744.35
3,2023-01-14,173.79,174.54,172.11,172.32,172.32,499967,17231533999.25
3,2023-01-15,164.45,165.89,163.27,164.86,164.86,417773,16486420052.13
3,2023-01-16,164.21,165.56,162.57,165.5,165.5,470360,16550214803.15
3,2023-01-17,169.16,170.45,168.01,169.7,169.7,507646,16969876161.87
3,2023-01-18,168.26,169.71,166.77,168.23,168.23,561031,16822840800.1
3,2023-01-19,169.16,170.88,167.88,169.21,169.21,593180,16921206797.34
3,2023-01-20,168.34,170.1,166.66,169.19,169.19,463306,16918743415.1
3,2023-01-21,164.3,166.61,163.91,165.94,165.94,461167,16593779687.1
3,2023-01-22,171.4,171.97,168.9,170.31,170.31,582834,17031360289.86
3,2023-01-23,166.25,168.01,165.32,167.7,167.7,418086,16770098033.37
3,2023-01-24,164.51,165.89,163.89,165.2,165.2,481213,16520323147.65
3,2023-01-25,157.15,159.91,157.05,158.39,158.39,524359,15839491551.97
3,2023-01-26,157.53,158.64,157.02,158.17,158.17,527895,15816977396.0
3,2023-01-27,158.48,160.7,158.28,159.69,159.69,551312,15968621041.92
3,2023-01-28,156.62,159.41,156.32,157.98,157.98,440429,15797580525.01
3,2023-01-29,157.26,160.11,156.86,158.6,158.6,571195,15859526864.34
3,2023-01-30,163.95,164.22,161.39,162.78,162.78,497088,16277672183.29
3,2023-01-31,163.73,165.25,161.37,162.85,162.85,467400,16285120906.21
3,2023-02-01,162.87,164.31,161.52,161.84,161.84,487553,16183954135.43
3,2023-02-02,158.28,159.3,157.42,158.67,158.67,472292,15867279888.99
3,2023-02-03,154.44,156.57,154.18,155.5,155.5,431843,15549655399.33
3,2023-02-04,156.57,157.72,154.65,155.65,155.65,433708,15565116032.57
3,2023-02-05,148.54,150.39,148.41,149.57,149.57,403185,14956985637.52
3,2023-02-06,144.49,146.23,143.1,145.83,145.83,437957,14583211042.98
3,2023-02-07,141.92,142.42,140.59,140.65,140.65,462105,14064601009.9
3,2023-02-08,140.82,141.02,138.5,139.57,139.57,501223,13956956265.79
3,2023-02-09,135.24,137.64,134.72,136.31,136.31,528461,13630634098.3
3,2023-02-10,134.86,135.12,134.32,134.52,134.52,459240,13452041386.51
3,2023-02-11,138.92,140.18,136.49,137.71,137.71,511984,13771316956.57
3,2023-02-12,139.79,141.48,139.35,141.01,141.01,435581,14100972288.64
3,2023-02-13,142.79,143.3,142.2,142.41,142.41,523694,14240828014.11
3,2023-02-14,145.63,146.17,145.34,145.98,145.98,415187,14597604548.55
3,2023-02-15,146.36,147.57,145.41,147.13,147.13,418672,14712857785.34
3,2023-02-16,151.49,153.16,151.18,151.91,151.91,542333,15190666921.44
3,2023-02-17,154.37,155.71,154.09,154.47,154.47,582939,15446851348.68
3,2023-02-18,157.01,159.61,156.51,158.52,158.52,532638,15851887273.16
3,2023-02-19,153.68,156.0,153.31,155.06,155.06,570441,15505632338.27
3,2023-02-20,151.78,153.31,151.64,152.86,152.86,429153,15285765469.96
3,2023-02-21,153.56,153.57,151.57,152.31,152.31,468032,15230617377.94
3,2023-02-22,152.51,152.75,149.76,151.22,151.22,470759,15121914060.67
3,2023-02-23,148.18,150.17,147.37,149.06,149.06,426606,14906135954.1
3,2023-02-24,149.63,149.92,149.27,149.52,149.52,477048,14952311357.11
3,2023-02-25,153.82,154.32,151.98,152.55,152.55,569001,15254682444.47
3,2023-02-26,151.7,152.81,149.44,150.34,150.34,547256,15033681328.62
3,2023-02-27,155.14,155.21,153.57,153.97,153.97,575292,15396564128.4
3,2023-02-28,150.02,151.39,148.66,149.29,149.29,559697,14929216648.44
3,2023-03-01,148.28,150.18,147.62,148.75,148.75,522684,14875089086.07
3,2023-03-02,143.43,144.24,141.18,142.26,142.26,594149,14226199673.13
3,2023-03-03,142.73,143.21,141.23,141.84,141.84,464767,14184339372.09
3,2023-03-04,141.6,142.92,139.89,140.77,140.77,444964,14077090799.96
3,2023-03-05,144.33,145.48,142.42,143.63,143.63,565226,14363315170.23
3,2023-03-06,141.8,143.04,141.16,142.08,142.08,449180,14207869988.14
3,2023-03-07,142.46,142.96,140.85,141.75,141.75,431002,14175174754.31
3,2023-03-08,143.59,143.88,143.04,143.46,143.46,598535,14345533195.55
3,2023-03-09,142.09,142.77,141.08,141.38,141.38,405271,14138449646.66
3,2023-03-10,141.11,142.45,140.37,141.18,141.18,444893,14117967181.69
3,2023-03-11,143.36,143.72,142.13,142.77,142.77,539015,14277025741.98
3,2023-03-12,140.65,142.12,139.26,142.06,142.06,443795,14206308915.04
3,2023-03-13,140.42,142.09,139.24,141.15,141.15,575027,14114994470.49
3,2023-03-14,138.49,139.32,136.85,137.86,137.86,488071,13786293196.22
3,2023-03-15,139.13,140.48,137.59,138.38,138.38,562305,13837924073.68
3,2023-03-16,140.65,143.15,140.48,141.88,141.88,429075,14187886529.82
3,2023-03-17,137.66,139.27,136.84,138.14,138.14,459358,13813957006.08
3,2023-03-18,137.5,137.96,135.34,136.53,136.53,592918,13653169650.57
3,2023-03-19,128.97,131.06,127.87,130.05,130.05,571506,13004560980.56
3,2023-03-20,128.49,130.27,127.8,129.36,129.36,496654,12935638549.48
3,2023-03-21,126.43,126.68,125.82,126.09,126.09,487789,12608617655.1
3,2023-03-22,126.04,127.12,125.05,125.89,125.89,511264,12588962281.11
3,2023-03-23,125.16,126.52,124.26,125.32,125.32,599674,12532437356.54
3,2023-03-24,124.88,125.55,123.97,125.49,125.49,438447,12548556159.26
3,2023-03-25,126.49,127.84,125.81,127.45,127.45,437211,12745277283.14
3,2023-03-26,131.74,133.13,130.92,132.63,132.63,503714,13262805668.02
3,2023-03-27,137.37,138.36,134.84,136.09,136.09,479923,13609135843.15
3,2023-03-28,136.66,138.43,135.81,137.51,137.51,515091,13751008631.76
3,2023-03-29,141.82,142.51,140.78,141.53,141.53,580468,14153172197.65
3,2023-03-30,141.4,143.41,141.14,142.26,142.26,477420,14226169168.43
3,2023-03-31,135.25,136.98,134.35,136.38,136.38,452298,13638031251.64
3,2023-04-01,131.97,132.42,130.58,131.81,131.81,559359,13181380039.79
3,2023-04-02,131.72,132.37,130.18,130.61,130.61,472793,13061096324.49
3,2023-04-03,126.28,126.29,124.53,125.22,125.22,560345,12522244646.93
3,2023-04-04,125.06,125.66,124.35,124.46,124.46,486262,12445784370.95
3,2023-04-05,124.82,125.12,123.94,124.54,124.54,472902,12454002788.36
3,2023-04-06,125.58,125.85,125.44,125.75,125.75,585101,12575461782.09
3,2023-04-07,123.8,125.19,122.85,124.56,124.56,446941,12456429039.73
3,2023-04-08,125.07,126.91,124.92,126.18,126.18,508073,12617945781.8
3,2023-04-09,126.88,127.22,125.49,126.02,126.02,415408,12601777816.88
3,2023-04-10,123.45,125.16,122.73,124.6,124.6,538639,12459598483.06
3,2023-04-11,119.58,120.15,119.14,120.02,120.02,464332,12001872024.82
3,2023-04-12,120.96,122.87,119.78,121.94,121.94,565489,12193563443.97
3,2023-04-13,125.33,126.66,124.76,125.87,125.87,540486,12587059030.75
3,2023-04-14,127.88,128.9,127.52,127.93,127.93,559111,12792763913.64
3,2023-04-15,128.14,129.92,126.96,129.29,129.29,515791,12928865237.45
3,2023-04-16,129.04,129.74,128.43,128.75,128.75,419324,12875465594.52
3,2023-04-17,131.35,132.03,131.06,131.19,131.19,583495,13119438896.2
3,2023-04-18,128.88,131.4,128.39,130.14,130.14,597100,13014457070.33
3,2023-04-19,128.73,129.93,127.52,128.26,128.26,541670,12826253162.84
3,2023-04-20,127.8,129.52,126.82,128.77,128.77,507071,12876596504.74
3,2023-04-21,131.67,132.85,130.46,131.28,131.28,420961,13128201901.22
3,2023-04-22,129.74,131.1,129.47,130.7,130.7,565258,13069909541.88
3,2023-04-23,131.7,132.09,130.99,131.23,131.23,445564,13123320591.75
3,2023-04-24,132.73,133.36,131.75,132.05,132.05,469668,13205274225.8
3,2023-04-25,130.46,131.53,130.27,130.91,130.91,540428,13091459627.45
3,2023-04-26,132.52,132.8,131.08,131.25,131.25,595298,13125010539.85
3,2023-04-27,132.75,133.7,132.73,132.95,132.95,564215,13295284195.59
3,2023-04-28,129.92,131.72,128.84,131.14,131.14,444792,13113617518.86
3,2023-04-29,133.13,134.54,132.95,133.43,133.43,453826,13342996948.94
3,2023-04-30,134.85,135.85,132.42,133.68,133.68,567322,13368295667.19
3,2023-05-01,131.93,132.29,130.35,130.79,130.79,492047,13078572502.49
3,2023-05-02,135.08,136.11,133.29,134.54,134.54,487574,13454059440.47
3,2023-05-03,136.83,136.92,135.66,136.18,136.18,518212,13618331056.96
3,2023-05-04,134.03,135.03,132.71,134.62,134.62,412931,13461748914.63
3,2023-05-05,139.61,140.14,137.19,138.3,138.3,599157,13829543520.17
3,2023-05-06,140.6,142.01,140.35,140.79,140.79,404423,14078804775.42
3,2023-05-07,143.75,144.93,143.11,144.06,144.06,489693,14405723110.17
3,2023-05-08,142.55,142.87,141.78,141.86,141.86,530055,14186072859.82
3,2023-05-09,140.28,141.72,139.71,141.21,141.21,579168,14121469839.28
3,2023-05-10,134.72,136.71,133.51,135.92,135.92,495325,13591911847.67
3,2023-05-11,137.25,137.82,135.84,136.8,136.8,541261,13679627700.24
3,2023-05-12,133.6,134.52,133.59,133.84,133.84,412755,13384005640.99
3,2023-05-13,135.48,137.25,134.14,136.75,136.75,470882,13674536309.53
3,2023-05-14,140.04,140.97,138.77,140.26,140.26,590946,14026489452.54
3,2023-05-15,142.89,144.12,141.39,142.04,142.04,455218,14204313442.0
3,2023-05-16,146.67,147.31,145.25,146.74,146.74,450402,14674010239.39
3,2023-05-17,146.33,147.03,145.17,145.27,145.27,579305,14527333917.61
3,2023-05-18,146.17,146.78,144.74,146.02,146.02,405515,14602449009.69
3,2023-05-19,147.78,147.86,146.17,147.61,147.61,519547,14760604245.89
3,2023-05-20,146.28,146.7,145.55,146.24,146.24,486166,14624095017.23
3,2023-05-21,144.13,145.21,143.7,145.02,145.02,552873,14501903717.84
3,2023-05-22,148.19,148.89,147.03,147.36,147.36,426671,14736491868.56
3,2023-05-23,147.27,147.77,144.54,145.98,145.98,479249,14598212306.21
3,2023-05-24,143.16,143.46,141.89,143.2,143.2,532360,14320482391.58
3,2023-05-25,149.88,149.95,148.3,148.44,148.44,461965,14844155996.61
3,2023-05-26,148.12,148.53,147.2,147.47,147.47,539441,14746814297.23
3,2023-05-27,146.01,146.99,145.38,146.1,146.1,460932,14610035066.57
3,2023-05-28,145.8,148.35,145.79,147.19,147.19,446512,14719457157.24
3,2023-05-29,148.2,149.2,147.5,148.4,148.4,559683,14840391878.32
3,2023-05-30,148.9,150.55,147.57,149.23,149.23,501590,14923067942.47
3,2023-05-31,153.85,155.32,151.77,152.55,152.55,481428,15255046567.89
3,2023-06-01,147.68,148.23,146.26,147.82,147.82,553260,14781942409.24
3,2023-06-02,147.94,149.0,147.34,148.58,148.58,596035,14858411532.93
3,2023-06-03,146.84,146.92,144.55,145.39,145.39,517374,14538893753.09
3,2023-06-04,146.16,147.33,146.03,146.87,146.87,572546,14686918277.72
3,2023-06-05,137.98,139.87,136.67,138.53,138.53,594177,13852810982.98
3,2023-06-06,141.93,141.94,139.64,140.78,140.78,410594,14078014407.81
3,2023-06-07,136.8,136.93,135.37,135.59,135.59,550893,13558722414.92
3,2023-06-08,134.43,136.1,133.82,135.75,135.75,517489,13575126157.64
3,2023-06-09,137.84,138.84,135.94,137.31,137.31,554924,13730788443.16
3,2023-06-10,138.33,138.89,138.01,138.24,138.24,414202,13824009128.79
3,2023-06-11,134.57,135.7,132.63,133.29,133.29,412725,13329424017.3
3,2023-06-12,129.79,130.69,129.0,129.67,129.67,482742,12967289455.43
3,2023-06-13,132.35,133.15,130.57,131.06,131.06,432241,13106014072.91
3,2023-06-14,129.2,129.95,128.64,129.5,129.5,438923,12949827700.65
3,2023-06-15,131.58,132.21,129.8,130.84,130.84,595956,13084372073.92
3,2023-06-16,126.84,127.14,125.78,126.06,126.06,554746,12606295869.87
3,2023-06-17,128.36,128.7,128.34,128.35,128.35,597918,12834991120.6
3,2023-06-18,128.67,130.06,127.93,128.81,128.81,567147,12881016055.03
3,2023-06-19,135.48,135.67,133.74,134.51,134.51,405897,13450672070.93
3,2023-06-20,135.77,136.27,135.05,135.18,135.18,585765,13517615534.74
3,2023-06-21,137.9,138.56,136.7,138.02,138.02,545733,13801605339.63
3,2023-06-22,141.46,142.08,139.7,140.15,140.15,466358,14015396315.76
3,2023-06-23,139.45,140.41,139.0,139.38,139.38,418832,13937818677.46
3,2023-06-24,138.64,139.49,137.96,139.05,139.05,480711,13905166106.73
3,2023-06-25,137.14,137.9,136.72,137.64,137.64,540185,13763686241.36
3,2023-06-26,137.34,138.28,135.99,137.49,137.49,537070,13749062758.23
3,2023-06-27,137.82,139.48,136.82,138.53,138.53,560982,13853272577.98
3,2023-06-28,136.9,136.99,135.6,136.42,136.42,476258,13641568878.11
3,2023-06-29,137.67,137.96,135.86,137.01,137.01,494881,13701110494.23
3,2023-06-30,132.01,134.25,131.91,132.99,132.99,569453,13298556340.46
3,2023-07-01,131.67,132.93,130.85,132.47,132.47,436597,13247099382.5
3,2023-07-02,129.17,130.03,128.89,129.72,129.72,462239,12971536037.96
3,2023-07-03,129.85,131.0,129.57,130.08,130.08,435482,13008185228.6
3,2023-07-04,127.93,129.14,125.71,126.72,126.72,486072,12671957518.37
3,2023-07-05,122.07,122.79,121.69,122.71,122.71,450402,12270795749.47
3,2023-07-06,123.54,124.59,121.82,122.85,122.85,418146,12285363343.07
3,2023-07-07,118.27,119.42,117.9,118.6,118.6,452101,11860115950.01
3,2023-07-08,117.84,119.49,117.44,119.0,119.0,440121,11900320240.54
3,2023-07-09,118.7,119.6,117.88,118.24,118.24,470240,11823788664.67
3,2023-07-10,116.74,117.71,115.93,116.87,116.87,529445,11686506216.95
3,2023-07-11,120.16,120.43,118.22,119.0,119.0,416313,11900493876.95
3,2023-07-12,120.01,121.75,119.32,120.84,120.84,490345,12083698004.96
3,2023-07-13,120.81,121.93,120.4,121.36,121.36,418805,12135518698.79
3,2023-07-14,123.85,124.63,123.03,123.68,123.68,451553,12367593957.18
3,2023-07-15,123.07,124.48,122.46,124.19,124.19,575860,12418770500.94
3,2023-07-16,121.9,122.29,121.57,121.89,121.89,412180,12188924165.63
3,2023-07-17,120.47,120.72,119.35,120.56,120.56,511425,12055879399.47
3,2023-07-18,120.61,122.51,119.63,121.57,121.57,536542,12156958994.4
3,2023-07-19,124.01,124.15,122.55,123.35,123.35,419098,12334662794.15
3,2023-07-20,124.43,125.0,123.41,124.07,124.07,400345,12406598736.41
3,2023-07-21,125.89,127.88,125.78,127.07,127.07,597025,12706957690.67
3,2023-07-22,122.79,122.96,121.83,122.68,122.68,402515,12268003031.25
3,2023-07-23,122.09,122.29,121.25,121.38,121.38,465371,12137706583.3
3,2023-07-24,114.75,116.41,113.74,115.66,115.66,461252,11565617786.52
3,2023-07-25,121.2,121.96,120.32,120.41,120.41,560007,12041443413.85
3,2023-07-26,118.42,119.45,117.29,118.99,118.99,513615,11898758983.33
3,2023-07-27,118.32,119.31,117.22,118.06,118.06,474967,11806100493.17
3,2023-07-28,118.33,119.62,117.92,118.86,118.86,413877,11886226185.58
3,2023-07-29,118.8,119.11,117.3,117.63,117.63,434478,11763150138.11
3,2023-07-30,121.02,122.19,119.04,120.21,120.21,527296,12020776314.77
3,2023-07-31,121.45,123.52,120.65,122.51,122.51,499640,12251043544.48
3,2023-08-01,120.75,121.94,119.29,120.39,120.39,507042,12039276224.44
3,2023-08-02,121.12,121.32,120.68,121.27,121.27,595154,12126824666.07
3,2023-08-03,122.52,122.68,121.99,122.62,122.62,419393,12261652768.77
3,2023-08-04,124.72,125.96,123.92,124.8,124.8,536636,12480196906.5
3,2023-08-05,124.4,126.71,123.95,125.49,125.49,430934,12549353873.17
3,2023-08-06,120.58,121.07,119.76,120.64,120.64,474833,12063803881.46
3,2023-08-07,123.13,124.09,122.97,123.7,123.7,435385,12370321881.36
3,2023-08-08,126.47,126.52,125.33,126.08,126.08,488139,12608047216.93
3,2023-08-09,120.6,122.44,119.6,121.63,121.63,569194,12162691043.28
3,2023-08-10,115.64,116.73,114.67,116.24,116.24,554396,11623769982.62
3,2023-08-11,115.6,115.82,115.36,115.48,115.48,501465,11548076293.11
3,2023-08-12,117.63,118.59,115.78,116.67,116.67,562872,11667054514.07
3,2023-08-13,112.29,112.39,111.34,112.19,112.19,489021,11218630643.22
3,2023-08-14,110.69,110.9,110.3,110.51,110.51,524416,11051168961.21
3,2023-08-15,111.99,113.14,111.35,113.09,113.09,587058,11308588706.51
3,2023-08-16,114.52,114.89,113.39,113.79,113.79,577646,11379058615.48
3,2023-08-17,109.25,111.1,108.56,110.29,110.29,558729,11029377356.57
3,2023-08-18,111.97,112.8,111.03,111.79,111.79,424056,11178726560.08
3,2023-08-19,109.7,110.67,108.95,110.52,110.52,586849,11052403298.38
3,2023-08-20,108.78,109.82,107.32,108.0,108.0,587006,10800095539.63
3,2023-08-21,108.99,109.84,107.97,108.73,108.73,421554,10873144250.04
3,2023-08-22,112.3,112.36,110.72,111.56,111.56,536606,11155588711.47
