product_id,trend_date,search_interest,region
1,2022-12-10,28,US
1,2022-12-11,30,US
1,2022-12-12,28,US
1,2022-12-13,30,US
1,2022-12-14,30,US
1,2022-12-15,25,US
1,2022-12-16,28,US
1,2022-12-17,27,US
1,2022-12-18,28,US
1,2022-12-19,30,US
1,2022-12-20,30,US
1,2022-12-21,27,US
1,2022-12-22,31,US
1,2022-12-23,34,US
1,2022-12-24,32,US
1,2022-12-25,30,US
1,2022-12-26,39,US
1,2022-12-27,31,US
1,2022-12-28,39,US
1,2022-12-29,32,US
1,2022-12-30,33,US
1,2022-12-31,40,US
1,2023-01-01,41,US
1,2023-01-02,39,US
1,2023-01-03,40,US
1,2023-01-04,41,US
1,2023-01-05,39,US
1,2023-01-06,38,US
1,2023-01-07,40,US
1,2023-01-08,44,US
1,2023-01-09,46,US
1,2023-01-10,48,US
1,2023-01-11,47,US
1,2023-01-12,50,US
1,2023-01-13,47,US
1,2023-01-14,45,US
1,2023-01-15,48,US
1,2023-01-16,45,US
1,2023-01-17,50,US
1,2023-01-18,47,US
1,2023-01-19,46,US
1,2023-01-20,55,US
1,2023-01-21,50,US
1,2023-01-22,55,US
1,2023-01-23,54,US
1,2023-01-24,57,US
1,2023-01-25,58,US
1,2023-01-26,60,US
1,2023-01-27,60,US
1,2023-01-28,58,US
1,2023-01-29,59,US
1,2023-01-30,54,US
1,2023-01-31,64,US
1,2023-02-01,64,US
1,2023-02-02,59,US
1,2023-02-03,59,US
1,2023-02-04,65,US
1,2023-02-05,62,US
1,2023-02-06,63,US
1,2023-02-07,60,US
1,2023-02-08,70,US
1,2023-02-09,68,US
1,2023-02-10,67,US
1,2023-02-11,65,US
1,2023-02-12,71,US
1,2023-02-13,66,US
1,2023-02-14,74,US
1,2023-02-15,69,US
1,2023-02-16,72,US
1,2023-02-17,72,US
1,2023-02-18,74,US
1,2023-02-19,78,US
1,2023-02-20,80,US
1,2023-02-21,78,US
1,2023-02-22,74,US
1,2023-02-23,75,US
1,2023-02-24,77,US
1,2023-02-25,83,US
1,2023-02-26,84,US
1,2023-02-27,81,US
1,2023-02-28,86,US
1,2023-03-01,85,US
1,2023-03-02,86,US
1,2023-03-03,85,US
1,2023-03-04,91,US
1,2023-03-05,85,US
1,2023-03-06,90,US
1,2023-03-07,89,US
1,2023-03-08,94,US
1,2023-03-09,93,US
1,2023-03-10,96,US
1,2023-03-11,91,US
1,2023-03-12,95,US
1,2023-03-13,98,US
1,2023-03-14,94,US
1,2023-03-15,100,US
1,2023-03-16,96,US
1,2023-03-17,93,US
1,2023-03-18,91,US
1,2023-03-19,91,US
1,2023-03-20,90,US
1,2023-03-21,85,US
1,2023-03-22,91,US
1,2023-03-23,84,US
1,2023-03-24,84,US
1,2023-03-25,86,US
1,2023-03-26,83,US
1,2023-03-27,85,US
1,2023-03-28,83,US
1,2023-03-29,74,US
1,2023-03-30,81,US
1,2023-03-31,72,US
1,2023-04-01,70,US
1,2023-04-02,78,US
1,2023-04-03,76,US
1,2023-04-04,72,US
1,2023-04-05,71,US
1,2023-04-06,71,US
1,2023-04-07,67,US
1,2023-04-08,63,US
1,2023-04-09,61,US
1,2023-04-10,63,US
1,2023-04-11,66,US
1,2023-04-12,63,US
1,2023-04-13,64,US
1,2023-04-14,64,US
1,2023-04-15,55,US
1,2023-04-16,62,US
1,2023-04-17,55,US
1,2023-04-18,57,US
1,2023-04-19,56,US
1,2023-04-20,53,US
1,2023-04-21,52,US
1,2023-04-22,51,US
1,2023-04-23,50,US
1,2023-04-24,48,US
1,2023-04-25,50,US
1,2023-04-26,45,US
1,2023-04-27,48,US
1,2023-04-28,52,US
1,2023-04-29,45,US
1,2023-04-30,48,US
1,2023-05-01,48,US
1,2023-05-02,48,US
1,2023-05-03,41,US
1,2023-05-04,39,US
1,2023-05-05,39,US
1,2023-05-06,43,US
1,2023-05-07,43,US
1,2023-05-08,42,US
1,2023-05-09,36,US
1,2023-05-10,42,US
1,2023-05-11,38,US
1,2023-05-12,40,US
1,2023-05-13,40,US
1,2023-05-14,36,US
1,2023-05-15,40,US
1,2023-05-16,36,US
1,2023-05-17,36,US
1,2023-05-18,35,US
1,2023-05-19,37,US
1,2023-05-20,34,US
1,2023-05-21,29,US
1,2023-05-22,27,US
1,2023-05-23,31,US
1,2023-05-24,29,US
1,2023-05-25,28,US
1,2023-05-26,25,US
1,2023-05-27,29,US
1,2023-05-28,27,US
1,2023-05-29,28,US
1,2023-05-30,23,US
1,2023-05-31,31,US
1,2023-06-01,23,US
1,2023-06-02,30,US
1,2023-06-03,29,US
1,2023-06-04,27,US
1,2023-06-05,25,US
1,2023-06-06,24,US
1,2023-06-07,25,US
1,2023-06-08,27,US
1,2023-06-09,27,US
1,2023-06-10,22,US
1,2023-06-11,26,US
1,2023-06-12,24,US
1,2023-06-13,58,US
1,2023-06-14,59,US
1,2023-06-15,57,US
1,2023-06-16,56,US
1,2023-06-17,55,US
1,2023-06-18,60,US
1,2023-06-19,56,US
1,2023-06-20,58,US
1,2023-06-21,56,US
1,2023-06-22,54,US
1,2023-06-23,54,US
1,2023-06-24,55,US
1,2023-06-25,54,US
1,2023-06-26,54,US
1,2023-06-27,52,US
1,2023-06-28,53,US
1,2023-06-29,52,US
1,2023-06-30,52,US
1,2023-07-01,51,US
1,2023-07-02,52,US
1,2023-07-03,53,US
1,2023-07-04,52,US
1,2023-07-05,48,US
1,2023-07-06,48,US
1,2023-07-07,51,US
1,2023-07-08,49,US
1,2023-07-09,51,US
1,2023-07-10,50,US
1,2023-07-11,51,US
1,2023-07-12,51,US
1,2023-07-13,47,US
1,2023-07-14,48,US
1,2023-07-15,45,US
1,2023-07-16,46,US
1,2023-07-17,50,US
1,2023-07-18,48,US
1,2023-07-19,46,US
1,2023-07-20,47,US
1,2023-07-21,48,US
1,2023-07-22,44,US
1,2023-07-23,44,US
1,2023-07-24,47,US
1,2023-07-25,46,US
1,2023-07-26,45,US
1,2023-07-27,46,US
1,2023-07-28,45,US
1,2023-07-29,45,US
1,2023-07-30,43,US
1,2023-07-31,44,US
1,2023-08-01,42,US
1,2023-08-02,42,US
1,2023-08-03,41,US
1,2023-08-04,40,US
1,2023-08-05,40,US
1,2023-08-06,44,US
1,2023-08-07,41,US
1,2023-08-08,39,US
1,2023-08-09,39,US
1,2023-08-10,38,US
1,2023-08-11,42,US
1,2023-08-12,38,US
1,2023-08-13,41,US
1,2023-08-14,42,US
1,2023-08-15,42,US
1,2023-08-16,36,US
1,2023-08-17,38,US
1,2023-08-18,40,US
1,2023-08-19,36,US
1,2023-08-20,38,US
1,2023-08-21,36,US
1,2023-08-22,40,US
1,2023-08-23,39,US
1,2023-08-24,39,US
1,2023-08-25,35,US
1,2023-08-26,37,US
1,2023-08-27,36,US
1,2023-08-28,38,US
1,2023-08-29,35,US
1,2023-08-30,36,US
1,2023-08-31,35,US
1,2023-09-01,37,US
1,2023-09-02,35,US
1,2023-09-03,36,US
1,2023-09-04,34,US
1,2023-09-05,37,US
1,2023-09-06,35,US
1,2023-09-07,37,US
1,2023-09-08,34,US
1,2023-09-09,37,US
1,2023-09-10,37,US
1,2023-09-11,14,US
1,2023-09-12,13,US
1,2023-09-13,14,US
1,2023-09-14,15,US
1,2023-09-15,17,US
1,2023-09-16,16,US
1,2023-09-17,16,US
1,2023-09-18,12,US
1,2023-09-19,13,US
1,2023-09-20,15,US
1,2023-09-21,17,US
1,2023-09-22,15,US
1,2023-09-23,12,US
1,2023-09-24,17,US
1,2023-09-25,17,US
1,2023-09-26,13,US
1,2023-09-27,16,US
1,2023-09-28,13,US
1,2023-09-29,17,US
1,2023-09-30,12,US
1,2023-10-01,14,US
1,2023-10-02,17,US
1,2023-10-03,13,US
1,2023-10-04,14,US
1,2023-10-05,14,US
1,2023-10-06,12,US
1,2023-10-07,12,US
1,2023-10-08,15,US
1,2023-10-09,13,US
1,2023-10-10,17,US
1,2023-10-11,14,US
1,2023-10-12,12,US
1,2023-10-13,17,US
1,2023-10-14,17,US
1,2023-10-15,15,US
1,2023-10-16,16,US
1,2023-10-17,12,US
1,2023-10-18,13,US
1,2023-10-19,16,US
1,2023-10-20,16,US
1,2023-10-21,12,US
1,2023-10-22,16,US
1,2023-10-23,14,US
1,2023-10-24,12,US
1,2023-10-25,12,US
1,2023-10-26,13,US
1,2023-10-27,17,US
1,2023-10-28,15,US
1,2023-10-29,16,US
1,2023-10-30,15,US
1,2023-10-31,12,US
1,2023-11-01,13,US
1,2023-11-02,13,US
1,2023-11-03,12,US
1,2023-11-04,14,US
1,2023-11-05,16,US
1,2023-11-06,14,US
1,2023-11-07,12,US
1,2023-11-08,17,US
1,2023-11-09,15,US
1,2023-11-10,12,US
1,2023-11-11,15,US
1,2023-11-12,13,US
1,2023-11-13,12,US
1,2023-11-14,14,US
1,2023-11-15,15,US
1,2023-11-16,13,US
1,2023-11-17,14,US
1,2023-11-18,15,US
1,2023-11-19,12,US
1,2023-11-20,17,US
1,2023-11-21,12,US
1,2023-11-22,15,US
1,2023-11-23,15,US
1,2023-11-24,17,US
1,2023-11-25,15,US
1,2023-11-26,14,US
1,2023-11-27,14,US
1,2023-11-28,15,US
1,2023-11-29,17,US
1,2023-11-30,13,US
1,2023-12-01,12,US
1,2023-12-02,16,US
1,2023-12-03,14,US
1,2023-12-04,16,US
1,2023-12-05,15,US
1,2023-12-06,16,US
1,2023-12-07,16,US
1,2023-12-08,13,US
1,2023-12-09,12,US
1,2023-12-10,15,US
1,2023-12-11,16,US
1,2023-12-12,13,US
1,2023-12-13,16,US
1,2023-12-14,14,US
1,2023-12-15,16,US
1,2023-12-16,15,US
1,2023-12-17,16,US
1,2023-12-18,12,US
1,2023-12-19,16,US
1,2023-12-20,14,US
1,2023-12-21,13,US
1,2023-12-22,12,US
1,2023-12-23,13,US
1,2023-12-24,12,US
1,2023-12-25,17,US
1,2023-12-26,15,US
1,2023-12-27,17,US
1,2023-12-28,15,US
1,2023-12-29,13,US
1,2023-12-30,16,US
1,2023-12-31,13,US
1,2024-01-01,14,US
1,2024-01-02,16,US
1,2024-01-03,17,US
1,2024-01-04,13,US
1,2024-01-05,12,US
1,2024-01-06,14,US
1,2024-01-07,17,US
1,2024-01-08,16,US
1,2024-01-09,17,US
1,2024-01-10,14,US
1,2024-01-11,17,US
1,2024-01-12,14,US
1,2024-01-13,14,US
1,2024-01-14,17,US
1,2024-01-15,15,US
1,2024-01-16,16,US
1,2024-01-17,16,US
1,2024-01-18,12,US
1,2024-01-19,15,US
1,2024-01-20,16,US
1,2024-01-21,15,US
1,2024-01-22,13,US
1,2024-01-23,12,US
1,2024-01-24,15,US
1,2024-01-25,13,US
1,2024-01-26,15,US
1,2024-01-27,14,US
1,2024-01-28,16,US
1,2024-01-29,14,US
1,2024-01-30,12,US
1,2024-01-31,17,US
1,2024-02-01,14,US
1,2024-02-02,17,US
1,2024-02-03,13,US
1,2024-02-04,17,US
1,2024-02-05,17,US
1,2024-02-06,12,US
1,2024-02-07,15,US
1,2024-02-08,14,US
1,2024-02-09,16,US
1,2024-02-10,16,US
1,2024-02-11,17,US
1,2024-02-12,12,US
1,2024-02-13,15,US
1,2024-02-14,16,US
1,2024-02-15,12,US
1,2024-02-16,12,US
1,2024-02-17,16,US
1,2024-02-18,14,US
1,2024-02-19,14,US
1,2024-02-20,15,US
1,2024-02-21,15,US
1,2024-02-22,16,US
1,2024-02-23,17,US
1,2024-02-24,14,US
1,2024-02-25,16,US
1,2024-02-26,15,US
1,2024-02-27,15,US
1,2024-02-28,14,US
1,2024-02-29,15,US
1,2024-03-01,13,US
1,2024-03-02,12,US
1,2024-03-03,16,US
1,2024-03-04,14,US
1,2024-03-05,14,US
1,2024-03-06,15,US
1,2024-03-07,13,US
1,2024-03-08,13,US
1,2024-03-09,14,US
1,2024-03-10,17,US
1,2024-03-11,13,US
1,2024-03-12,17,US
1,2024-03-13,14,US
1,2024-03-14,12,US
1,2024-03-15,17,US
1,2024-03-16,14,US
1,2024-03-17,17,US
1,2024-03-18,14,US
1,2024-03-19,12,US
1,2024-03-20,16,US
1,2024-03-21,17,US
1,2024-03-22,13,US
1,2024-03-23,14,US
1,2024-03-24,12,US
1,2024-03-25,15,US
1,2024-03-26,17,US
1,2024-03-27,17,US
1,2024-03-28,16,US
1,2024-03-29,17,US
1,2024-03-30,15,US
1,2024-03-31,16,US
1,2024-04-01,15,US
1,2024-04-02,12,US
1,2024-04-03,13,US
1,2024-04-04,12,US
1,2024-04-05,16,US
1,2024-04-06,12,US
1,2024-04-07,15,US
1,2024-04-08,14,US
1,2024-04-09,16,US
1,2024-04-10,15,US
1,2024-04-11,15,US
1,2024-04-12,12,US
1,2024-04-13,13,US
1,2024-04-14,17,US
1,2024-04-15,16,US
1,2024-04-16,15,US
1,2024-04-17,16,US
1,2024-04-18,16,US
1,2024-04-19,12,US
1,2024-04-20,17,US
1,2024-04-21,15,US
1,2024-04-22,14,US
1,2024-04-23,16,US
1,2024-04-24,14,US
1,2024-04-25,17,US
1,2024-04-26,16,US
1,2024-04-27,15,US
1,2024-04-28,13,US
1,2024-04-29,17,US
1,2024-04-30,14,US
1,2024-05-01,17,US
1,2024-05-02,12,US
1,2024-05-03,12,US
1,2024-05-04,12,US
1,2024-05-05,12,US
1,2024-05-06,13,US
1,2024-05-07,16,US
1,2024-05-08,14,US
1,2024-05-09,17,US
1,2024-05-10,17,US
1,2024-05-11,17,US
1,2024-05-12,13,US
1,2024-05-13,15,US
1,2024-05-14,15,US
1,2024-05-15,12,US
1,2024-05-16,13,US
1,2024-05-17,15,US
1,2024-05-18,15,US
1,2024-05-19,13,US
1,2024-05-20,17,US
1,2024-05-21,12,US
1,2024-05-22,15,US
1,2024-05-23,16,US
1,2024-05-24,15,US
1,2024-05-25,17,US
1,2024-05-26,15,US
1,2024-05-27,16,US
1,2024-05-28,12,US
1,2024-05-29,12,US
1,2024-05-30,15,US
1,2024-05-31,15,US
1,2024-06-01,15,US
1,2024-06-02,16,US
1,2024-06-03,14,US
1,2024-06-04,15,US
1,2024-06-05,14,US
1,2024-06-06,15,US
1,2024-06-07,13,US
1,2024-06-08,17,US
1,2024-06-09,14,US
1,2024-06-10,16,US
1,2024-06-11,16,US
1,2024-06-12,13,US
1,2024-06-13,12,US
1,2024-06-14,12,US
1,2024-06-15,14,US
1,2024-06-16,14,US
1,2024-06-17,13,US
1,2024-06-18,15,US
1,2024-06-19,13,US
1,2024-06-20,16,US
1,2024-06-21,16,US
1,2024-06-22,17,US
1,2024-06-23,17,US
1,2024-06-24,12,US
1,2024-06-25,14,US
1,2024-06-26,15,US
1,2024-06-27,13,US
1,2024-06-28,14,US
1,2024-06-29,13,US
1,2024-06-30,13,US
1,2024-07-01,12,US
1,2024-07-02,13,US
1,2024-07-03,14,US
1,2024-07-04,15,US
1,2024-07-05,13,US
1,2024-07-06,17,US
1,2024-07-07,12,US
1,2024-07-08,13,US
1,2024-07-09,15,US
1,2024-07-10,13,US
1,2024-07-11,16,US
1,2024-07-12,14,US
1,2024-07-13,15,US
1,2024-07-14,14,US
1,2024-07-15,13,US
1,2024-07-16,12,US
1,2024-07-17,17,US
1,2024-07-18,15,US
1,2024-07-19,17,US
1,2024-07-20,13,US
1,2024-07-21,14,US
1,2024-07-22,12,US
1,2024-07-23,14,US
1,2024-07-24,17,US
1,2024-07-25,15,US
1,2024-07-26,14,US
1,2024-07-27,15,US
1,2024-07-28,17,US
1,2024-07-29,14,US
1,2024-07-30,17,US
1,2024-07-31,16,US
1,2024-08-01,16,US
1,2024-08-02,14,US
1,2024-08-03,14,US
1,2024-08-04,15,US
1,2024-08-05,13,US
1,2024-08-06,15,US
1,2024-08-07,12,US
1,2024-08-08,15,US
1,2024-08-09,16,US
1,2024-08-10,13,US
1,2024-08-11,17,US
1,2024-08-12,16,US
1,2024-08-13,12,US
1,2024-08-14,17,US
1,2024-08-15,14,US
1,2024-08-16,16,US
1,2024-08-17,14,US
1,2024-08-18,17,US
1,2024-08-19,16,US
1,2024-08-20,13,US
1,2024-08-21,15,US
1,2024-08-22,15,US
1,2024-08-23,12,US
1,2024-08-24,12,US
1,2024-08-25,13,US
1,2024-08-26,14,US
1,2024-08-27,14,US
1,2024-08-28,15,US
1,2024-08-29,15,US
1,2024-08-30,13,US
1,2024-08-31,15,US
1,2024-09-01,12,US
1,2024-09-02,17,US
1,2024-09-03,16,US
1,2024-09-04,13,US
1,2024-09-05,14,US
1,2024-09-06,16,US
1,2024-09-07,15,US
1,2024-09-08,16,US
1,2024-09-09,13,US
1,2024-09-10,16,US
1,2024-09-11,14,US
1,2024-09-12,16,US
1,2024-09-13,17,US
1,2024-09-14,15,US
1,2024-09-15,16,US
1,2024-09-16,16,US
1,2024-09-17,16,US
1,2024-09-18,12,US
1,2024-09-19,14,US
1,2024-09-20,17,US
1,2024-09-21,16,US
1,2024-09-22,16,US
1,2024-09-23,15,US
1,2024-09-24,16,US
1,2024-09-25,15,US
1,2024-09-26,13,US
1,2024-09-27,15,US
1,2024-09-28,15,US
1,2024-09-29,17,US
1,2024-09-30,12,US
1,2024-10-01,16,US
1,2024-10-02,12,US
1,2024-10-03,17,US
1,2024-10-04,12,US
1,2024-10-05,12,US
1,2024-10-06,13,US
1,2024-10-07,12,US
1,2024-10-08,16,US
1,2024-10-09,14,US
1,2024-10-10,16,US
1,2024-10-11,17,US
1,2024-10-12,17,US
1,2024-10-13,16,US
1,2024-10-14,12,US
1,2024-10-15,12,US
1,2024-10-16,13,US
1,2024-10-17,13,US
1,2024-10-18,15,US
1,2024-10-19,15,US
1,2024-10-20,13,US
1,2024-10-21,13,US
1,2024-10-22,17,US
1,2024-10-23,14,US
1,2024-10-24,14,US
1,2024-10-25,16,US
1,2024-10-26,16,US
1,2024-10-27,15,US
1,2024-10-28,16,US
1,2024-10-29,15,US
1,2024-10-30,13,US
1,2024-10-31,13,US
1,2024-11-01,15,US
1,2024-11-02,13,US
1,2024-11-03,17,US
1,2024-11-04,13,US
1,2024-11-05,13,US
1,2024-11-06,13,US
1,2024-11-07,16,US
1,2024-11-08,13,US
1,2024-11-09,14,US
1,2024-11-10,17,US
1,2024-11-11,16,US
1,2024-11-12,13,US
1,2024-11-13,12,US
1,2024-11-14,16,US
1,2024-11-15,14,US
1,2024-11-16,17,US
1,2024-11-17,16,US
1,2024-11-18,17,US
1,2024-11-19,16,US
1,2024-11-20,13,US
1,2024-11-21,13,US
1,2024-11-22,16,US
1,2024-11-23,14,US
1,2024-11-24,14,US
1,2024-11-25,13,US
1,2024-11-26,14,US
1,2024-11-27,13,US
1,2024-11-28,15,US
1,2024-11-29,17,US
1,2024-11-30,16,US
1,2024-12-01,12,US
1,2024-12-02,15,US
1,2024-12-03,15,US
1,2024-12-04,13,US
1,2024-12-05,16,US
1,2024-12-06,15,US
1,2024-12-07,15,US
1,2024-12-08,12,US
1,2024-12-09,14,US
1,2024-12-10,16,US
1,2024-12-11,12,US
1,2024-12-12,16,US
1,2024-12-13,12,US
1,2024-12-14,15,US
1,2024-12-15,17,US
1,2024-12-16,14,US
1,2024-12-17,17,US
1,2024-12-18,17,US
1,2024-12-19,14,US
1,2024-12-20,13,US
1,2024-12-21,17,US
1,2024-12-22,13,US
1,2024-12-23,15,US
1,2024-12-24,17,US
1,2024-12-25,12,US
1,2024-12-26,15,US
1,2024-12-27,15,US
1,2024-12-28,16,US
1,2024-12-29,17,US
1,2024-12-30,17,US
1,2024-12-31,13,US
2,2020-01-01,6,US
2,2020-01-02,3,US
2,2020-01-03,6,US
2,2020-01-04,6,US
2,2020-01-05,4,US
2,2020-01-06,4,US
2,2020-01-07,6,US
2,2020-01-08,6,US
2,2020-01-09,6,US
2,2020-01-10,6,US
2,2020-01-11,3,US
2,2020-01-12,5,US
2,2020-01-13,3,US
2,2020-01-14,6,US
2,2020-01-15,4,US
2,2020-01-16,6,US
2,2020-01-17,5,US
2,2020-01-18,4,US
2,2020-01-19,6,US
2,2020-01-20,6,US
2,2020-01-21,4,US
2,2020-01-22,3,US
2,2020-01-23,3,US
2,2020-01-24,3,US
2,2020-01-25,4,US
2,2020-01-26,4,US
2,2020-01-27,3,US
2,2020-01-28,5,US
2,2020-01-29,6,US
2,2020-01-30,5,US
2,2020-01-31,6,US
2,2020-02-01,3,US
2,2020-02-02,6,US
2,2020-02-03,6,US
2,2020-02-04,6,US
2,2020-02-05,5,US
2,2020-02-06,3,US
2,2020-02-07,5,US
2,2020-02-08,3,US
2,2020-02-09,3,US
2,2020-02-10,4,US
2,2020-02-11,3,US
2,2020-02-12,4,US
2,2020-02-13,3,US
2,2020-02-14,6,US
2,2020-02-15,6,US
2,2020-02-16,4,US
2,2020-02-17,5,US
2,2020-02-18,3,US
2,2020-02-19,5,US
2,2020-02-20,5,US
2,2020-02-21,3,US
2,2020-02-22,3,US
2,2020-02-23,4,US
2,2020-02-24,4,US
2,2020-02-25,5,US
2,2020-02-26,6,US
2,2020-02-27,5,US
2,2020-02-28,4,US
2,2020-02-29,3,US
2,2020-03-01,6,US
2,2020-03-02,4,US
2,2020-03-03,5,US
2,2020-03-04,3,US
2,2020-03-05,3,US
2,2020-03-06,3,US
2,2020-03-07,5,US
2,2020-03-08,5,US
2,2020-03-09,4,US
2,2020-03-10,5,US
2,2020-03-11,4,US
2,2020-03-12,5,US
2,2020-03-13,5,US
2,2020-03-14,3,US
2,2020-03-15,3,US
2,2020-03-16,6,US
2,2020-03-17,6,US
2,2020-03-18,3,US
2,2020-03-19,4,US
2,2020-03-20,5,US
2,2020-03-21,3,US
2,2020-03-22,5,US
2,2020-03-23,3,US
2,2020-03-24,5,US
2,2020-03-25,5,US
2,2020-03-26,5,US
2,2020-03-27,3,US
2,2020-03-28,4,US
2,2020-03-29,5,US
2,2020-03-30,3,US
2,2020-03-31,3,US
2,2020-04-01,5,US
2,2020-04-02,3,US
2,2020-04-03,5,US
2,2020-04-04,6,US
2,2020-04-05,4,US
2,2020-04-06,5,US
2,2020-04-07,4,US
2,2020-04-08,3,US
2,2020-04-09,4,US
2,2020-04-10,6,US
2,2020-04-11,5,US
2,2020-04-12,4,US
2,2020-04-13,6,US
2,2020-04-14,5,US
2,2020-04-15,5,US
2,2020-04-16,3,US
2,2020-04-17,4,US
2,2020-04-18,3,US
2,2020-04-19,6,US
2,2020-04-20,6,US
2,2020-04-21,3,US
2,2020-04-22,6,US
2,2020-04-23,3,US
2,2020-04-24,4,US
2,2020-04-25,6,US
2,2020-04-26,6,US
2,2020-04-27,6,US
2,2020-04-28,5,US
2,2020-04-29,4,US
2,2020-04-30,6,US
2,2020-05-01,4,US
2,2020-05-02,6,US
2,2020-05-03,6,US
2,2020-05-04,4,US
2,2020-05-05,5,US
2,2020-05-06,5,US
2,2020-05-07,5,US
2,2020-05-08,5,US
2,2020-05-09,4,US
2,2020-05-10,3,US
2,2020-05-11,5,US
2,2020-05-12,5,US
2,2020-05-13,5,US
2,2020-05-14,3,US
2,2020-05-15,3,US
2,2020-05-16,3,US
2,2020-05-17,4,US
2,2020-05-18,5,US
2,2020-05-19,5,US
2,2020-05-20,5,US
2,2020-05-21,6,US
2,2020-05-22,3,US
2,2020-05-23,4,US
2,2020-05-24,4,US
2,2020-05-25,6,US
2,2020-05-26,5,US
2,2020-05-27,3,US
2,2020-05-28,6,US
2,2020-05-29,4,US
2,2020-05-30,6,US
2,2020-05-31,6,US
2,2020-06-01,3,US
2,2020-06-02,3,US
2,2020-06-03,3,US
2,2020-06-04,3,US
2,2020-06-05,5,US
2,2020-06-06,5,US
2,2020-06-07,3,US
2,2020-06-08,5,US
2,2020-06-09,4,US
2,2020-06-10,3,US
2,2020-06-11,3,US
2,2020-06-12,6,US
2,2020-06-13,3,US
2,2020-06-14,5,US
2,2020-06-15,4,US
2,2020-06-16,6,US
2,2020-06-17,5,US
2,2020-06-18,4,US
2,2020-06-19,5,US
2,2020-06-20,5,US
2,2020-06-21,4,US
2,2020-06-22,4,US
2,2020-06-23,3,US
2,2020-06-24,5,US
2,2020-06-25,3,US
2,2020-06-26,4,US
2,2020-06-27,3,US
2,2020-06-28,6,US
2,2020-06-29,6,US
2,2020-06-30,6,US
2,2020-07-01,5,US
2,2020-07-02,4,US
2,2020-07-03,4,US
2,2020-07-04,6,US
2,2020-07-05,6,US
2,2020-07-06,5,US
2,2020-07-07,6,US
2,2020-07-08,4,US
2,2020-07-09,4,US
2,2020-07-10,3,US
2,2020-07-11,4,US
2,2020-07-12,6,US
2,2020-07-13,4,US
2,2020-07-14,6,US
2,2020-07-15,4,US
2,2020-07-16,5,US
2,2020-07-17,6,US
2,2020-07-18,6,US
2,2020-07-19,5,US
2,2020-07-20,6,US
2,2020-07-21,5,US
2,2020-07-22,3,US
2,2020-07-23,3,US
2,2020-07-24,3,US
2,2020-07-25,5,US
2,2020-07-26,6,US
2,2020-07-27,6,US
2,2020-07-28,3,US
2,2020-07-29,5,US
2,2020-07-30,3,US
2,2020-07-31,4,US
2,2020-08-01,5,US
2,2020-08-02,5,US
2,2020-08-03,6,US
2,2020-08-04,3,US
2,2020-08-05,6,US
2,2020-08-06,5,US
2,2020-08-07,5,US
2,2020-08-08,4,US
2,2020-08-09,6,US
2,2020-08-10,4,US
2,2020-08-11,6,US
2,2020-08-12,3,US
2,2020-08-13,6,US
2,2020-08-14,6,US
2,2020-08-15,3,US
2,2020-08-16,6,US
2,2020-08-17,4,US
2,2020-08-18,3,US
2,2020-08-19,5,US
2,2020-08-20,3,US
2,2020-08-21,6,US
2,2020-08-22,5,US
2,2020-08-23,6,US
2,2020-08-24,4,US
2,2020-08-25,5,US
2,2020-08-26,4,US
2,2020-08-27,4,US
2,2020-08-28,5,US
2,2020-08-29,4,US
2,2020-08-30,3,US
2,2020-08-31,6,US
2,2020-09-01,4,US
2,2020-09-02,6,US
2,2020-09-03,6,US
2,2020-09-04,4,US
2,2020-09-05,4,US
2,2020-09-06,5,US
2,2020-09-07,3,US
2,2020-09-08,3,US
2,2020-09-09,4,US
2,2020-09-10,6,US
2,2020-09-11,5,US
2,2020-09-12,4,US
2,2020-09-13,3,US
2,2020-09-14,4,US
2,2020-09-15,4,US
2,2020-09-16,6,US
2,2020-09-17,4,US
2,2020-09-18,5,US
2,2020-09-19,5,US
2,2020-09-20,4,US
2,2020-09-21,6,US
2,2020-09-22,6,US
2,2020-09-23,5,US
2,2020-09-24,4,US
2,2020-09-25,3,US
2,2020-09-26,6,US
2,2020-09-27,3,US
2,2020-09-28,5,US
2,2020-09-29,4,US
2,2020-09-30,6,US
2,2020-10-01,5,US
2,2020-10-02,5,US
2,2020-10-03,3,US
2,2020-10-04,3,US
2,2020-10-05,6,US
2,2020-10-06,6,US
2,2020-10-07,5,US
2,2020-10-08,6,US
2,2020-10-09,4,US
2,2020-10-10,6,US
2,2020-10-11,3,US
2,2020-10-12,5,US
2,2020-10-13,3,US
2,2020-10-14,5,US
2,2020-10-15,4,US
2,2020-10-16,5,US
2,2020-10-17,5,US
2,2020-10-18,5,US
2,2020-10-19,4,US
2,2020-10-20,4,US
2,2020-10-21,3,US
2,2020-10-22,5,US
2,2020-10-23,3,US
2,2020-10-24,5,US
2,2020-10-25,4,US
2,2020-10-26,6,US
2,2020-10-27,3,US
2,2020-10-28,6,US
2,2020-10-29,5,US
2,2020-10-30,6,US
2,2020-10-31,6,US
2,2020-11-01,3,US
2,2020-11-02,3,US
2,2020-11-03,3,US
2,2020-11-04,3,US
2,2020-11-05,5,US
2,2020-11-06,6,US
2,2020-11-07,4,US
2,2020-11-08,4,US
2,2020-11-09,4,US
2,2020-11-10,4,US
2,2020-11-11,5,US
2,2020-11-12,6,US
2,2020-11-13,3,US
2,2020-11-14,5,US
2,2020-11-15,6,US
2,2020-11-16,5,US
2,2020-11-17,6,US
